row_id,pattern_id,confidence,source_phrase,method
2517,predictive_maintenance,0.9,AI-based predictive maintenance and real-time produ,regex
2521,predictive_maintenance,0.9,atterns and predict equipment failure in coal mining,regex
2525,customer_chatbot,0.9,Veronika virtual assistant (Telkomsel) integra,regex
2526,sovereign_ai_infra,0.9,de AI capabilities; Sovereign AI initiative targe,regex
2529,marketing_content,0.9,lerate social-media marketing content production,regex
2530,customer_chatbot,0.9,l Health text-based chatbot (erstebank.ai) buil,regex
2534,internal_copilot,0.9,"personal, including Copilot-style productivity",regex
2536,internal_copilot,0.9,Metris Copilot / Metris X AI platf,regex
2538,customer_chatbot,0.9,rogram embracing AI chatbots and AI-driven tool,regex
2542,customer_chatbot,0.5,/ RAIA multilingual conversational AI assistant (LLM-b,regex
2542,personalization,0.5,LM-based) providing personalized customer answers;,regex
2547,quality_inspection,0.9,uit board images as defective or intact and pr,regex
2548,robotics_automation,0.9,AI-powered sorting robot Robin at the Vienna,regex
2553,claims_automation,0.9,Claims processing runs alm,regex
2554,customer_chatbot,0.9,AI chatbot for insurance sales,regex
2557,customer_chatbot,0.9,VCB Digibot AI virtual assistant (built on FPT.AI pl,regex
2559,customer_chatbot,0.9,d virtual assistant Chatbot for 24/7 customer s,regex
2560,customer_chatbot,0.9,AI chatbot understanding natur,regex
2561,customer_chatbot,0.9,Genie internal virtual assistant built on Microsoft,regex
2562,customer_chatbot,0.9,AI-powered virtual assistant integrated into the,regex
2563,computer_vision,0.9,"oped generative AI, computer vision and autonomous-driv",regex
2565,sovereign_ai_infra,0.9,ed in global TOP500 supercomputers,regex
2566,customer_chatbot,0.9,"platform providing chatbots, virtual assistant",regex
2567,inventory_supplychain,0.9,by WinCommerce for inventory and logistics optim,regex
2568,demand_forecasting,0.5,hain applies AI for demand forecasting and inventory ma,regex
2568,inventory_supplychain,0.5,and forecasting and inventory management of fresh,regex
2570,fraud_detection,0.9,"AI applied to fraud detection, reported",regex
2572,customer_chatbot,0.9,ing a multi-purpose virtual assistant across the full pro,regex
2573,customer_chatbot,0.5,ration AI BOT smart virtual assistant with self-learning,regex
2573,sentiment_analytics,0.5,earning and emotion/sentiment recognition for cus,regex
2576,customer_chatbot,0.5,I Investment Mentor chatbot (built with startup,regex
2576,personalization,0.5,ties consulting and personalized financial guidanc,regex
2580,customer_chatbot,0.9,AI chatbots applied in digital,regex
2581,personalization,0.9,rapid decisions and personalized service,regex
2582,customer_chatbot,0.9,T'Aha AI virtual assistant using machine learn,regex
2583,customer_chatbot,0.5,I as an intelligent virtual assistant on the 24/7 hotline,regex
2583,call_center_ai,0.5,ation keyless smart call center built on FPT.AI pla,regex
2584,customer_chatbot,0.9,AI-integrated smart digital assistant embedded in the Sac,regex
2586,quality_inspection,0.5,toppers per day for quality control; AI integrated tran,regex
2586,computer_vision,0.5,AI computer vision analyzes millions o,regex
2587,customer_chatbot,0.9,ena - generative AI virtual assistant (Azure OpenAI/ChatG,regex
2588,genai_search_knowledge,0.5,sted in Agentifai (Braga AI startup) whose,regex
2588,robotics_automation,0.5,tup) whose voice-AI robot answers phone/app c,regex
2589,digital_twin,0.9,"PV project combines Digital Twin, AI and data analys",regex
2590,robotics_automation,0.5,Autonomous robots plus AI for O&M of,regex
2590,grid_energy_optimization,0.5,plus AI for O&M of solar parks to optimize p,regex
2592,computer_vision,0.9,2re applying AI and computer vision (SmartAssets) to di,regex
2595,computer_vision,0.9,Pingo Doce uses AI computer vision to recognize dishes,regex
2596,algo_trading,0.9,iptive insights for execution and supplier alignm,regex
2598,customer_chatbot,0.9,nerative AI (GenAI) chatbot on My NOS for natur,regex
2601,marketing_content,0.9,image communication campaign envisioning cities/,regex
2603,customer_chatbot,0.9,Mariana - AI virtual assistant by Continente and A,regex
2605,robotics_automation,0.5,", Machine Learning, Robotics and Computer Vis",regex
2605,computer_vision,0.5,"rning, Robotics and Computer Vision across pulp/paper o",regex
7,personalization,0.4,analyzes 3-month spending behavior,llm
8,customer_chatbot,0.7,"""Daily Banker"" AI agents simplifying payments and daily banking",llm
13,customer_chatbot,0.5,genAI client experience,llm
14,code_copilot,0.85,"convert legacy Java programs at 98% accuracy, automating repetitive dev tasks",llm
15,internal_copilot,0.5,AI assistant deployed in investments division,llm
17,personalization,0.4,consumer demographics & behavior,llm
21,internal_copilot,0.8,"Generative AI corporate tool (Azure OpenAI) supporting 100,000+ employees",llm
24,predictive_maintenance,0.85,predictive failure anticipation,llm
25,predictive_maintenance,0.85,predictive-maintenance model for sugarcane harvesters,llm
25,precision_agriculture,0.5,AI for agri monitoring,llm
28,computer_vision,0.5,vehicle-flow cameras,llm
29,algo_trading,0.5,free-market energy trading,llm
30,computer_vision,0.5,250+ drones + AI monitoring generation/transmission assets,llm
35,internal_copilot,0.4,In-house GenAI tool used end-to-end in product innovation process,llm
39,marketing_content,0.4,AI analyst video avatars using OpenAI + Synthesia,llm
48,drug_discovery,0.75,identify synthetic routes for novel APIs,llm
49,internal_copilot,0.5,AI network operations assistant built on Amazon Bedrock,llm
51,customer_chatbot,0.7,Enterprise agentic AI for customer support & sales,llm
57,inventory_supplychain,0.8,"AI predictive logistics integrating vessel positions, weather, port congestion",llm
58,customer_chatbot,0.5,generative AI platform for CX,llm
59,customer_chatbot,0.45,customer email classification & routing,llm
61,computer_vision,0.75,AI auto-framing & speaker tracking,llm
65,own_llm,0.6,self-built 10B-param financial LLM,llm
65,document_ocr,0.5,AI reimbursement processing (1.138M paperless reports/yr),llm
70,autonomous_ops,0.7,AI+5G full-automation drilling/loading/transport,llm
71,algo_trading,0.5,accelerate strategy development; AI across research & risk management,llm
73,own_llm,0.8,Self-controlled billion-parameter LLM deployed across 30+ domains,llm
75,own_llm,0.75,"Self-developed ""妙想"" (Miaoxiang) financial LLM",llm
77,medical_diagnostics,0.7,critical-care medical LLM,llm
77,own_llm,0.6,"""启元/Qiyuan"" critical-care medical LLM",llm
79,own_llm,0.7,Billion-parameter financial LLM matrix,llm
79,algo_trading,0.4,AI investment-research generation,llm
80,autonomous_ops,0.6,deployed at Ningbo chlor-alkali 650kt caustic-soda plant for autonomous optimization,llm
80,own_llm,0.5,materials LLM w/ Peking Univ,llm
87,quality_inspection,0.4,AI digital detection,llm
89,autonomous_ops,0.65,remote coal extraction,llm
89,own_llm,0.5,coal-industry LLM,llm
90,digital_twin,0.6,2D/3D digital model,llm
90,predictive_maintenance,0.6,PHM bridge health monitoring,llm
92,autonomous_ops,0.4,AI real-time fermentation control system,llm
95,precision_agriculture,0.8,"pig-production stages (smart feeding, disease detection)",llm
98,own_llm,0.7,"""昆仑""(Kunlun) 300-billion-parameter energy LLM",llm
98,autonomous_ops,0.5,refining process-optimization models,llm
101,internal_copilot,0.6,400+ intelligent assistants,llm
101,own_llm,0.5,"""BOCAI"" large-model capability platform",llm
106,own_llm,0.65,"""HomeGPT"" vertical domain LLM",llm
109,own_llm,0.6,Multimodal full-stack financial LLM w/ SenseTime,llm
110,autonomous_ops,0.45,first centrifuge ore-output AI soft-measurement model in production,llm
114,own_llm,0.6,100bn-scale open-source LLMs,llm
120,grid_energy_optimization,0.4,特高压+新能源+储能+工业AI,llm
126,own_llm,0.6,"""先锋""(Pioneer) vertical LLM series",llm
133,own_llm,0.7,"""邮智""(Youzhi) self-controlled LLM",llm
134,quality_inspection,0.5,machine-vision weld inspection,llm
134,own_llm,0.4,"""海鲲""/""百舸"" shipbuilding LLMs",llm
135,genai_search_knowledge,0.4,guidance to prepare Listing-Rules-compliant annual reports,llm
137,own_llm,0.7,self-controlled LLM 500+ scenarios,llm
139,own_llm,0.5,large-model deployment for financial services,llm
140,own_llm,0.6,10B-param financial LLM,llm
141,internal_copilot,0.6,"""BOCAI"" platform 400+ assistants",llm
141,own_llm,0.5,"""BOCAI"" platform",llm
147,grid_energy_optimization,0.55,AI-powered smart energy management system,llm
148,grid_energy_optimization,0.5,"AI energy ""brain""",llm
150,computer_vision,0.45,Smart/intelligent baccarat gaming tables fully deployed,llm
151,predictive_maintenance,0.55,voiceprint analysis of running-train undercarriage for early wear,llm
155,own_llm,0.7,"""长城"" LLM",llm
156,own_llm,0.6,"""昆仑""(Kunlun) 300B-param LLM",llm
160,internal_copilot,0.5,"""乐享/Leshare"" enterprise super agent",llm
162,autonomous_ops,0.5,smart mining,llm
162,own_llm,0.5,45.46M yuan coal-industry LLM,llm
165,hands_free_driving,0.7,"""天神之眼""(God's Eye)",llm
166,quality_inspection,0.75,"AI vision inspection (ms-level, full product)",llm
167,computer_vision,0.5,AI + RFID chip capture,llm
168,internal_copilot,0.5,"""阿福"" AI agent family",llm
168,inventory_supplychain,0.4,o9 supply-chain AI,llm
169,drug_discovery,0.75,"""WuXi ProDesign"" antibody design model",llm
169,digital_twin,0.5,"""PatroLab"" bioprocessing digital-twin",llm
171,own_llm,0.7,"""MENGNIU.GPT""",llm
174,autonomous_ops,0.6,"""紫金方舟""",llm
178,own_llm,0.6,"""HomeGPT""",llm
182,customer_chatbot,0.4,GenAI across manufacturing & customer service,llm
184,drug_discovery,0.4,self-driving labs for catalyst discovery,llm
188,customer_chatbot,0.6,autonomous AI agents on its Salesforce platform to improve customer experience,llm
190,document_ocr,0.55,read & analyze requirement specs (Lastenhefte),llm
191,internal_copilot,0.7,Rolled out LibreChat (GenAI assistant) to all employees worldwide,llm
192,own_llm,0.5,"own GenAI solution ""dbLumina""",llm
192,algo_trading,0.5,trader-misconduct early detection,llm
196,grid_energy_optimization,0.5,digitalizing energy grids,llm
198,medical_diagnostics,0.6,kidney-care decision support,llm
199,autonomous_ops,0.45,Virtual Machine Operator (VMO),llm
199,precision_agriculture,0.4,animal-welfare monitoring,llm
201,autonomous_ops,0.85,AI-powered autonomous haul vehicles,llm
202,pricing_ai,0.6,AI in sales/pricing replacing,llm
206,computer_vision,0.6,object-recognition system (ABE) using deep learning + image,llm
209,medical_diagnostics,0.7,AI-powered cloud clinical decision support for real-time NGS analysis,llm
210,autonomous_ops,0.6,autonomous convoy,llm
221,internal_copilot,0.55,"AI agents on ""One Digital"" platform automating engineering, safety, procurement",llm
225,autonomous_ops,0.45,"""smart desalination"" plant",llm
227,internal_copilot,0.85,"ChatGPT Enterprise rolled out to 120,000+ employees",llm
229,customer_chatbot,0.5,AI applied across customer conversations,llm
230,autonomous_ops,0.4,automate telecom network service operations,llm
235,drug_discovery,0.6,AI & LLMs deployed across drug-development phases,llm
235,medical_diagnostics,0.5,predict Parkinson's up to 12 years early,llm
237,grid_energy_optimization,0.5,AI projects across smart grid,llm
242,autonomous_ops,0.55,AI-driven steelmaking: real-time process optimization,llm
245,predictive_maintenance,0.5,substation asset monitoring & remote management,llm
246,internal_copilot,0.5,22 autonomous AI agents deployed across Digitization & Services Division,llm
248,internal_copilot,0.5,Specialized AI agents deployed across banking domains,llm
249,internal_copilot,0.8,"AI tools to 185,000 employees",llm
250,predictive_maintenance,0.55,predictive pavement maintenance,llm
251,autonomous_ops,0.4,internal network optimization/disruption detection,llm
253,call_center_ai,0.55,AI-based customer service platform on AWS Connect,llm
257,inventory_supplychain,0.4,planning optimization for A330/A350 programs,llm
260,autonomous_ops,0.5,industrial automation across global steel operations,llm
261,autonomous_ops,0.4,intervening at specific manufacturing stages,llm
263,internal_copilot,0.8,AXA Secure GPT) built on OpenAI tools for employee productivity,llm
265,own_llm,0.5,"""LLM as a Service"" platform enabling generative AI use cases",llm
268,internal_copilot,0.4,EU-AI-Act audit offering powered by AWS AIRI multi-agent,llm
270,marketing_content,0.4,AI-enabled sales workflows,llm
271,internal_copilot,0.4,industrialized GenAI governance,llm
273,internal_copilot,0.4,AI-based intelligent operations,llm
276,customer_chatbot,0.55,"""Generative AI for Customer Experience"" offering",llm
277,computer_vision,0.5,image-detection tool for nutritional deficiencies,llm
279,inventory_supplychain,0.5,IoT + AI smart-shelf/electronic-label digitalization,llm
281,internal_copilot,0.35,36 prioritized use cases across six business domains,llm
283,digital_twin,0.5,three AI companions integrated into 3DEXPERIENCE (Nemotron/Omniverse) targeting 10x engineer productivity,llm
283,internal_copilot,0.4,three AI companions,llm
284,digital_twin,0.55,virtual companions embedded in the 3DEXPERIENCE platform,llm
285,internal_copilot,0.4,AI applied to HR and fleet management,llm
289,computer_vision,0.4,AI + connected-health eyewear tech,llm
291,medical_diagnostics,0.65,genetic variant interpretation,llm
292,customer_chatbot,0.7,ChatGPT-powered virtual luxury personal-shopper assistant,llm
294,digital_twin,0.6,industrial AI platform (virtual twins),llm
299,marketing_content,0.4,transform beauty with AI,llm
300,marketing_content,0.5,large-scale 3D product rendering,llm
301,drug_discovery,0.4,AI model for sustainable cosmetics formulation,llm
303,customer_chatbot,0.55,Elia provides enhanced product info to customer support,llm
305,internal_copilot,0.8,"""MaIA"" internal generative-AI assistant",llm
310,internal_copilot,0.7,GenAI assistants deployed to support functions with ~70% adoption,llm
318,voice_assistant,0.45,Google Gemini AI integrated into OpenR Link in-vehicle infotainment,llm
320,internal_copilot,0.4,deploy generative AI at scale (Amazon Bedrock),llm
321,marketing_content,0.55,AI-generated avatar serving as face/voice,llm
323,internal_copilot,0.5,real-time AI-driven 360° data view across all activities,llm
324,autonomous_ops,0.4,AI at scale into pharmaceutical production,llm
327,internal_copilot,0.4,pilot AI integration group-wide,llm
329,internal_copilot,0.5,AI agents to support employees,llm
331,customer_chatbot,0.5,"GenAI products Live Intelligence, Mon IA Pro, and Le Chat",llm
333,internal_copilot,0.45,enterprise-wide genAI deployment across engineering,llm
334,computer_vision,0.4,embed ML/AI in STM32 MCUs,llm
335,call_center_ai,0.55,generative-AI tools across customer-experience operations; orchestration of AI agents + human,llm
338,grid_energy_optimization,0.4,"improve operational performance across activities, notably low-carbon energy",llm
339,computer_vision,0.65,Video-based AI audience measurement,llm
340,computer_vision,0.5,AI-equipped waste-sorting bins/cameras,llm
343,computer_vision,0.75,AI license-plate recognition,llm
345,inventory_supplychain,0.6,AI-augmented terminal operating system,llm
351,voice_assistant,0.6,"AI handled 20M customer calls, voice-to-text",llm
352,genai_search_knowledge,0.3,applied AI/deep-tech research initiative,llm
353,computer_vision,0.5,AI embedded in defence products (surveillance/combat systems),llm
354,fraud_detection,0.55,AI-powered network spam detection,llm
356,computer_vision,0.6,"AI video surveillance across 5,000+ cameras",llm
356,predictive_maintenance,0.4,predictive analytics for underground fire surveillance,llm
359,customer_chatbot,0.8,"""Nugget"" in-house AI-native customer support (voice/chat/email agents)",llm
370,code_copilot,0.45,"""Infosys Topaz"" AI-first services; agentic AI",llm
372,personalization,0.55,personalised financial marketplace,llm
382,sovereign_ai_infra,0.6,gigawatt-scale AI data centres (Jamnagar),llm
382,own_llm,0.45,"""Jio Brain"" comprehensive AI toolset",llm
388,internal_copilot,0.5,AI-driven internal workforce/job-allocation system,llm
389,own_llm,0.5,"""WisdomNext"" GenAI aggregation platform",llm
393,own_llm,0.7,foundational Indic LLM,llm
396,inventory_supplychain,0.5,AI-enabled smart dispatch systems & remote monitoring for logistics,llm
397,internal_copilot,0.4,"""Lab45 AI Platform""",llm
399,quality_inspection,0.55,Quality Check tool in smart metering,llm
401,predictive_maintenance,0.75,predictive analytics for real-time asset-health monitoring across 23 thermal units,llm
407,autonomous_ops,0.3,AI deployment in manufacturing operations for productivity,llm
409,credit_risk,0.55,GenAI across lending operations automating credit workflows,llm
410,predictive_maintenance,0.45,predict engine performance & emissions,llm
411,autonomous_ops,0.35,AI-driven network automation,llm
416,quality_inspection,0.6,AI-based Snag Disposition System for automated fault detection,llm
416,autonomous_ops,0.4,UAV teaming/autonomy,llm
417,predictive_maintenance,0.55,Rectifier Hotspot Monitoring System,llm
422,autonomous_ops,0.5,optimise temperature control & material inputs,llm
423,internal_copilot,0.5,"""BlueVerse"" agentic AI ecosystem",llm
430,autonomous_ops,0.3,smart manufacturing & digital engineering,llm
433,grid_energy_optimization,0.5,grid technologies & industrial systems; grid stability for renewables,llm
436,predictive_maintenance,0.7,"AI predictive analytics, vehicle health monitoring, fault detection",llm
441,customer_chatbot,0.6,WhatsApp dealer-support automation (Haptik.ai),llm
446,internal_copilot,0.5,intelligent agents for procurement workflow automation,llm
449,personalization,0.5,financial advisory analyzing client data to augment advisors,llm
450,personalization,0.5,robo-advisors to accelerate financial advisor productivity,llm
454,document_ocr,0.4,transaction categorization/clarity,llm
456,internal_copilot,0.35,embed generative AI in digital ecosystem,llm
457,document_ocr,0.5,automatic information routing + process automation,llm
458,aml_kyc,0.8,AI supporting anti-money-laundering decisions,llm
460,predictive_maintenance,0.7,asset reliability + operational performance,llm
465,algo_trading,0.65,AI for energy trading operations,llm
468,call_center_ai,0.6,AI customer experience optimization (Genesys),llm
469,digital_twin,0.4,"naval design, data management (Smart Manufacturing System)",llm
471,internal_copilot,0.4,advisor network (workflow enhancement; X-Net platform),llm
474,computer_vision,0.75,"analyzing video to identify recyclables, map illegal dumping",llm
477,computer_vision,0.7,detecting wildfire smoke plumes early,llm
479,hands_free_driving,0.75,"""IVECO PLUS"" AI-based highly-automated driving",llm
480,autonomous_ops,0.75,Level 4 autonomous heavy trucks with PlusAI SuperDrive,llm
482,sovereign_ai_infra,0.55,"""Lisa"" AI infrastructure for generative AI applications",llm
486,personalization,0.45,digital brand platform for product discovery,llm
487,personalization,0.5,"""MonClient"" clienteling CRM app",llm
489,personalization,0.5,Agentic-commerce; first AI-agent-initiated transaction,llm
493,medical_diagnostics,0.5,Healthily (medical AI) to redefine services,llm
494,drug_discovery,0.75,drug-discovery use of AI,llm
495,internal_copilot,0.35,"across estimation, design, construction phases",llm
498,customer_chatbot,0.45,in-car assistant,llm
498,autonomous_ops,0.4,manufacturing optimization,llm
499,predictive_maintenance,0.65,predictive manufacturing in factories,llm
500,computer_vision,0.4,on-device ML/AI in embedded systems,llm
501,sovereign_ai_infra,0.6,silicon-photonics AI chips (with AWS) for AI/datacenter,llm
503,customer_chatbot,0.35,TIM Enterprise AI solutions for retail/healthcare/finance,llm
507,customer_chatbot,0.35,"AI across risk management, banking operations, customer experience",llm
508,internal_copilot,0.45,enterprise AI + employee digital training,llm
511,internal_copilot,0.65,"Generative AI platform ""neoAI Chat"" deployed across airport, maintenance",llm
512,internal_copilot,0.5,AI Scheduler (AIS) automates pilot scheduling,llm
513,predictive_maintenance,0.4,deep-learning turbulence prediction,llm
514,internal_copilot,0.65,"Proprietary generative AI platform ""JAL-AI""",llm
515,autonomous_ops,0.75,Level 4 autonomous truck deployment program,llm
516,hands_free_driving,0.8,"mapless autonomous driving + intent-understanding AI, targeting L4",llm
517,internal_copilot,0.4,Multi-agent generative AI system for Software-Defined Vehicle,llm
519,autonomous_ops,0.75,L4 autonomous truck development,llm
520,internal_copilot,0.55,company-wide generative AI deployment beyond R&D,llm
521,internal_copilot,0.5,Agentic AI PoC for internal audit functions,llm
523,fraud_detection,0.4,Google Security Operations (AI-powered) deployed enterprise-wide,llm
526,computer_vision,0.65,Wearable-camera AI on assembly line visualizes worker motion,llm
527,hands_free_driving,0.75,Next-gen ProPILOT AI driving support,llm
529,quality_inspection,0.6,"""Ollo Factory"" work-analysis AI (real-time error detection)",llm
531,voice_assistant,0.6,AI voice recognition on Arene OS (controls 200+ vehicle functions),llm
532,quality_inspection,0.8,Anomaly-detection AI for high-precision inspection,llm
534,computer_vision,0.5,AI recognizes assembly processes and gives feedback to trainees,llm
535,algo_trading,0.4,derivatives trade back-office EUC systems,llm
536,internal_copilot,0.5,"AI to replace ~1,100 of 2,800 internal tasks",llm
538,internal_copilot,0.45,"replace ~2,000 jobs worth of admin/sales/HR work with AI",llm
539,genai_search_knowledge,0.35,generative-AI data analytics,llm
540,document_ocr,0.5,Loan review support AI + loan proposal document generation AI,llm
540,credit_risk,0.45,loan review support AI in core lending ops,llm
541,internal_copilot,0.4,financial ops efficiency + generative AI value creation,llm
542,internal_copilot,0.7,"Internal generative AI platform ""AI-bow""",llm
543,internal_copilot,0.8,"ChatGPT Enterprise rollout to ~35,000 employees",llm
544,internal_copilot,0.55,"""Agent Factory"" for mass-producing AI agents + ""RM Studio"" sales-support AI",llm
545,internal_copilot,0.4,"AI in processing centers to cut ~5,000 of ~15,000 admin staff",llm
546,internal_copilot,0.3,"""Crystal Intelligence"" (SoftBank/OpenAI) deployment",llm
547,personalization,0.55,scores customer needs from transaction data,llm
548,customer_chatbot,0.5,PKSHA AI service for customer outreach ops,llm
551,internal_copilot,0.75,"""SMBC-GAI"" employee AI assistant",llm
552,document_ocr,0.5,"""proposal document auto-generation"" app for wholesale business",llm
553,customer_chatbot,0.3,financial-sector AI applications,llm
555,internal_copilot,0.7,"In-house ChatGPT (""行内ChatGPT"") for document creation",llm
557,drug_discovery,0.4,Materials Informatics (AI/ML) for material design,llm
558,internal_copilot,0.4,"generative AI adoption under ""DDX"" strategy; new-business ideation",llm
559,fraud_detection,0.4,AI-native CrowdStrike Falcon platform for security ops,llm
561,internal_copilot,0.7,"""FujifilmAIHub"" agent-based generative AI platform rolling out to ~70,000 employees",llm
565,drug_discovery,0.5,"""Matlantis"" AI computational-chemistry platform for new material development",llm
568,genai_search_knowledge,0.55,Generative AI agent for autonomous literature research,llm
569,drug_discovery,0.4,New-application discovery (GPT + IBM Watson),llm
570,sentiment_analytics,0.4,NLP AI extracts hazards from near-miss incident data,llm
571,drug_discovery,0.4,Materials Informatics + data science in R&D,llm
572,internal_copilot,0.65,Field-originated AI agents standardized & deployed company-wide; 95% adoption,llm
575,quality_inspection,0.75,AI image analysis for spherical alumina inspection,llm
577,drug_discovery,0.4,"""AI-QSAR"" system for cosmetic ingredient biodegradability & safety",llm
579,internal_copilot,0.7,"Internal generative AI service ""ChatSCC""",llm
580,predictive_maintenance,0.55,"equipment visualization, anomaly detection, inspection efficiency",llm
581,internal_copilot,0.7,"""TokuyamaGPT"" internal generative AI",llm
584,computer_vision,0.45,"""Safety Bot Kun"" for Smart Factory targeting zero workplace accidents",llm
591,computer_vision,0.7,bear-detection AI camera,llm
592,genai_search_knowledge,0.5,"searches 2,000+ housing plans in seconds",llm
594,document_ocr,0.5,design data entry & drawing checks,llm
595,document_ocr,0.5,AI structuring & auto-generation of P&ID,llm
595,predictive_maintenance,0.4,plant-wide anomaly detection,llm
596,computer_vision,0.5,AI-assisted asbestos measurement system,llm
597,internal_copilot,0.7,"""Kajima ChatAI"" dialog AI deployed to ~20,000 employees",llm
598,computer_vision,0.45,AI + drone resource/materials management,llm
600,autonomous_ops,0.5,blast pattern regression analysis for tunnel excavation automation,llm
601,quality_inspection,0.5,AI for manufacturing line optimization,llm
602,customer_chatbot,0.4,"""AI Clone"" lets prospective buyers chat with homeowner experiences",llm
603,internal_copilot,0.7,"""Lightblue Assistant"" generative AI deployed company-wide",llm
604,computer_vision,0.6,auto-judges site conditions from camera footage,llm
605,internal_copilot,0.8,"ChatGPT Enterprise company-wide; 3,300 Custom GPTs",llm
606,document_ocr,0.55,auto-generates civil works construction planning documents,llm
607,autonomous_ops,0.65,shield machine (tunnel boring) autonomous operation,llm
608,quality_inspection,0.4,AI-driven semiconductor test systems,llm
611,predictive_maintenance,0.55,optimizes multifunction device maintenance,llm
616,grid_energy_optimization,0.6,optimal power generation planning at hydro dam,llm
618,document_ocr,0.4,automated law-compliance updates,llm
619,predictive_maintenance,0.4,"Physical AI + generative AI (edge AI semiconductors, HMAX Industry)",llm
620,internal_copilot,0.75,"Claude deployed across all business processes for ~290,000 employees",llm
621,computer_vision,0.45,"""IV4"" AI image sensors",llm
623,computer_vision,0.65,Image-recognition AI for auto product discrimination in logistics,llm
624,computer_vision,0.7,AI vision analytics on factory cameras detects dangerous behavior/anomalies,llm
627,code_copilot,0.55,PoC to modernize legacy IBM i core systems,llm
628,predictive_maintenance,0.5,"""Neuro-Physical AI"" for equipment degradation estimation",llm
629,internal_copilot,0.65,"""Murata Coworker"" internal generative AI",llm
630,computer_vision,0.65,Edge AI camera for factory work visualization/monitoring,llm
631,own_llm,0.8,"Own Japanese LLM ""cotomi""",llm
635,internal_copilot,0.55,"""Panasonic Go"" AI transformation + Anthropic Claude partnership",llm
638,own_llm,0.75,Own 70B-parameter Japanese/multimodal LLMs,llm
639,internal_copilot,0.5,generative AI for SiC power semiconductor manufacturing (NL data analysis),llm
639,quality_inspection,0.4,SiC power semiconductor manufacturing,llm
640,quality_inspection,0.4,Quantum annealing at LAPIS Semiconductor factory,llm
641,quality_inspection,0.8,"""SCRAIS"" AI inspection brand for wafer/PCB",llm
642,internal_copilot,0.4,AI applied to CAE work in product design,llm
644,computer_vision,0.4,"""CE-LLM"" edge AI tech (real-time environmental context)",llm
646,own_llm,0.55,"Internal ""Enterprise LLM"" + AWS AI agent infrastructure",llm
650,predictive_maintenance,0.75,"""edgeRX Solution"" AI preventive maintenance",llm
651,own_llm,0.4,"""SensorGPT"" generative AI for synthetic sensor data",llm
654,autonomous_ops,0.75,full autonomous control of distillation tower,llm
655,internal_copilot,0.7,ChatGPT deployed company-wide for workflow automation,llm
656,grid_energy_optimization,0.7,AI for grid stabilization (voltage control),llm
657,computer_vision,0.3,detects elderly frailty from smart-meter power consumption data,llm
658,internal_copilot,0.6,"""ChatGPT Enterprise"" deployed + AI agents for new-business ideation",llm
659,grid_energy_optimization,0.5,"""V-DAG"" multi-AI-agent analytics; grid AI projects",llm
660,predictive_maintenance,0.6,transmission/distribution infrastructure monitoring & inspection,llm
661,precision_agriculture,0.7,"3D fish body measurement AI for weight estimation, disease early detection",llm
662,internal_copilot,0.55,AI agents in accounting department,llm
663,internal_copilot,0.5,Company-wide generative AI + ADAMS data platform,llm
664,internal_copilot,0.7,"""Asahi Chat"" (GPT-4) internal AI",llm
666,internal_copilot,0.65,"""JAC"" (JT Group AI Concierge)",llm
670,internal_copilot,0.5,"""CoreMate"" AI executive officer (12 personas) for management decisions",llm
671,internal_copilot,0.7,"""BuddyAI"" generative AI rolled out to ~15,000 domestic employees",llm
672,internal_copilot,0.7,"""meiji AI Talk"" (ChatGPT) deployed to ~10,000 employees",llm
673,code_copilot,0.6,Amazon Q Developer for dev/ops,llm
674,precision_agriculture,0.7,3D camera + AI infers individual pig weights,llm
675,marketing_content,0.4,generative-AI consumer pseudo-personas answer surveys,llm
678,demand_forecasting,0.65,AI demand-supply management automation for frozen foods,llm
679,internal_copilot,0.7,"""SAPPORO AI-Stick"" generative AI to ~6,000 employees",llm
680,internal_copilot,0.45,"""WAAAP"" AI-driven development platform + company-wide generative AI",llm
682,internal_copilot,0.6,"Proprietary app ""AIGNIS"" generative AI",llm
683,document_ocr,0.55,"""Payment reconciliation AI"" (入金消込AI)",llm
685,drug_discovery,0.4,AI/MI for new material & substance exploration,llm
687,autonomous_ops,0.45,AI production-planning optimization at Tatsuoka plant,llm
689,autonomous_ops,0.5,AI kiln (firing furnace) automation,llm
690,inventory_supplychain,0.55,AI ship-scheduling optimization,llm
692,internal_copilot,0.5,AI-agent-based redesign of order-to-cash & procurement,llm
693,quality_inspection,0.45,AI eliminates skilled color-matching for ceramic panels,llm
700,internal_copilot,0.7,"""One-AI for Tokio Marine"" company-wide generative AI",llm
701,algo_trading,0.5,"""TMAM AI"" generative AI for investment analysis",llm
702,internal_copilot,0.6,"""NX-Brain"" proprietary generative AI",llm
705,voice_assistant,0.6,"""AI Operator"" auto-reception for pickup requests/delivery status",llm
709,grid_energy_optimization,0.45,AI thermal-load prediction for automatic energy-saving control of air conditioning,llm
711,predictive_maintenance,0.6,AI mining analytics learns machine operating patterns,llm
712,autonomous_ops,0.45,AI production scheduler,llm
716,autonomous_ops,0.6,AI molding navigator auto-corrects injection molding conditions,llm
717,genai_search_knowledge,0.55,Generative AI for resin machinery internal documentation,llm
719,autonomous_ops,0.65,"Autonomous dump trucks, KOM-MICS factory visibility, AI image analysis",llm
722,autonomous_ops,0.55,Drone AI autonomy (with US Shield AI),llm
