company,country,vertical,raw_sector,horizontal,use_case,existence,value_claimed,tier,source_url,date
Airbus,FR,,,Software / Code,"GenAIR (Airbus's cross-functional generative-AI unit) built a RAG-based generative-AI chatbot on its AWS platform to query technical documentation, draft technical requirements and summarize technical exchanges for engineering/operational teams. Uses AWS Kendra semantic search, OpenSearch, Comprehend for anonymization, LangChain orchestration and open LLMs (Falcon 40B, Llama 2, Mistral). POC built in 5 weeks, presented at AWS Summit Paris. [AWS (Kendra, OpenSearch, Comprehend), LangChain, Falcon 40B / Llama 2 / Mistral]",CLAIMED,POC delivered in 5 weeks,,https://www.cio-online.com/actualites/lire-airbus-s-essaie-a-l-ia-generative-en-mode-rag-15589.html,2023-06
Airbus,FR,,,Core / Domain,"Multi-year partnership with Mistral AI to deploy 'sovereign' generative AI across all four Airbus divisions (commercial aircraft, helicopters, defence, space), including engineering applications such as crash simulation and defence/space systems, keeping AI infrastructure under European control. [Mistral AI]",CLAIMED,none,,https://www.msn.com/en-gb/technology/artificial-intelligence/airbus-and-bmw-strike-deals-with-france-s-mistral-to-bring-ai-to-defence-and-safety-systems/ar-AA24hvG1,2026-05
Airbus,FR,,,Core / Domain,"CIMON (Crew Interactive Mobile companion) is a free-flying AI robotic astronaut assistant built by Airbus that has flown on the International Space Station, using natural-language processing to help astronauts with procedures and information retrieval. Deployed via CIMON-1 (2018) and improved CIMON-2 (2019). [IBM Watson (NLP)]",CONFIRMED,none,,https://en.wikipedia.org/wiki/CIMON,2018
Airbus,FR,,,Core / Domain,"Vision-based autonomous flight: the ATTOL (Autonomous Taxi, Take-Off and Landing) program, developed with Airbus's Acubed/Wayfinder team, achieved a 2020 world-first fully automatic vision-based taxi, takeoff and landing of an A350 using onboard image-recognition/ML; Wayfinder continues developing certifiable ML autonomy models across aircraft from 0.8t eVTOL to 315t A350. [Airbus Acubed (in-house ML)]",CONFIRMED,world-first autonomous vision-based takeoff/taxi/landing (2020); tested across 400x aircraft weight range,,https://acubed.airbus.com/projects/wayfinder/,2020
Airbus,FR,,,Core / Domain,"Airbus 'Wingman' unmanned collaborative combat aircraft concept: an AI-driven autonomous drone designed to fly alongside crewed Eurofighter jets, performing reconnaissance, jamming and engagement of air/ground targets under human command (loyal-wingman / manned-unmanned teaming). [Airbus Defence and Space]",CLAIMED,none,,https://www.bfmtv.com/economie/entreprises/defense/airbus-devoile-le-wingman-un-drone-de-combat-qui-accompagnera-les-pilotes-de-l-avion-du-futur_AN-202406040130.html,2024-06
Airbus,FR,,,Core / Domain,"Enterprise AI program across manufacturing and operations spanning six focus areas: knowledge extraction from unstructured documents, computer vision for image/video analysis (inspection), anomaly detection in datasets, natural-language interaction, complex constrained optimization, and autonomous flight — described by Airbus as active implementations integrated across manufacturing, operations and customer-facing platforms.",CONFIRMED,none,,https://www.airbus.com/en/innovation/digital-transformation/artificial-intelligence,missing
L'Oréal,FR,,,Customer Support,"Beauty Genius — a consumer-facing generative-AI beauty advisor (skin/hair diagnosis, product recommendations, tutorials) on the L'Oréal Paris site and WhatsApp, giving 24/7 personalized expert advice. [Microsoft Azure OpenAI Service (GPT-4o for chat, Ada for RAG), hybrid PTU + PAYG]",CONFIRMED,"Sub-5s latency and 100% response rate while scaling to 2,000+ simultaneous users in load tests",,https://www.microsoft.com/fr-fr/customers/story/25548-loreal-azure-openai,2025
L'Oréal,FR,,,Sales / Marketing,"CreAItech (CREAITECH) — internal generative-AI content engine producing brand-compliant marketing images, text and video across social, e-commerce and paid channels for ~10,000 marketers worldwide. [Multi-model: Google (Gemini, Veo3, Imagen), OpenAI image gen, Adobe, Stable Diffusion, Seedance; NVIDIA GPUs]",CONFIRMED,"50,000 marketing assets produced; 40% reduction in production costs; 70,000 staff trained in AI",,https://digiday.com/marketing/loreal-accelerates-generative-ai-content-engine-with-fresh-openai-deal/,2025
L'Oréal,FR,,,Core / Domain,"ModiFace AR virtual makeup try-on — AI + augmented reality lets consumers try lipstick/makeup via selfie or video, deployed on brand sites and rolled out to Amazon (US, Japan) and previously Facebook. [ModiFace (L'Oréal-owned, acquired 2018) — AR + AI]",CONFIRMED,none,,https://fr.finance.yahoo.com/actualites/modiface-lor%C3%A9al-va-fournir-%C3%A0-134114498.html,2019
L'Oréal,FR,,,Core / Domain,"SkinConsult AI — deep-learning skin-aging diagnosis from a selfie detecting seven signs of aging (spots, wrinkles, pores) with personalized routine recommendations, launched via Vichy and L'Oréal Paris. [ModiFace / L'Oréal R&I (deep learning, neural networks)]",CONFIRMED,"Trained on 6,000 clinical images and 4,000 participants aged 20-80",,https://lareclame.fr/loreal-modiface-skinconsultai-215173,2019-01
L'Oréal,FR,,,Back-office / Ops,"Mya recruitment chatbot — conversational AI pre-screens high-volume candidates (internships, in-store beauty advisors), handling availability, salary and eligibility questions and answering candidate queries. [Mya Systems]",CONFIRMED,"Deployed across 15 countries; ~25,000 internship applications/year in France; recruiters 'gain considerable time'",,https://www.journaldunet.com/e-rh/1423760-avec-notre-chatbot-les-recruteurs-gagnent-beaucoup-de-temps/,2019
L'Oréal,FR,,,Core / Domain,"NVIDIA partnership — predictive AI to accelerate beauty/product discovery and R&D, plus NVIDIA AI Enterprise powering CREAITECH's 3D content scaling and more efficient GPU usage. [NVIDIA (AI Enterprise platform)]",CLAIMED,none,,https://www.e-marketing.fr/Thematique/marques-1296/strategie-marque-2250/Breves/vivatech-oreal-presente-innovations-collab-nvidia-482387.htm,2025-06
L'Oréal,FR,,,Sales / Marketing,"OpenAI / ChatGPT commerce integration — Maybelline virtual makeup try-on embedded in ChatGPT via ModiFace, product discovery for Lancôme/Kérastase, and a ChatGPT ad pilot (SkinCeuticals, CeraVe, Garnier). [OpenAI (ChatGPT) + L'Oréal ModiFace]",CLAIMED,"Targets ChatGPT's 900M+ weekly active users; 73,000 employees trained in generative AI",,https://viuz.com/annonce/loreal-et-openai-annoncent-une-collaboration/,2026-06
L'Oréal,FR,,,Core / Domain,GPT-Rosalind for skin microbiome research — using OpenAI's life-sciences model to map the skin microbiome at scale to support La Roche-Posay skincare R&D. [OpenAI GPT-Rosalind],CLAIMED,none,,https://viuz.com/annonce/loreal-et-openai-annoncent-une-collaboration/,2026-06
L'Oréal,FR,,,Sales / Marketing,Knowledge graph for GenAI discoverability — building a knowledge graph of 116 years of brand/scientific knowledge and restructuring content so L'Oréal products surface accurately in AI/LLM search results.,CLAIMED,none,,https://diginomica.com/beautiful-thing-ai-impacting-beauty-industry-loreal-paris-applies-foundation,2026
Ciena,US,,,Core / Domain,"Blue Planet AI Studio agentic-AI agents automate 5G network-slicing service design and fulfillment (intent-based design, catalog creation, standards-compliant payloads) integrated into Telefonica Deutschland's Multi-Domain Service Orchestration (MDSO). Completed proof of concept announced June 23, 2026. [Ciena Blue Planet AI Studio]",CLAIMED,Tasks that previously took weeks of specialist effort completed in minutes,,https://www.computerweekly.com/news/366644946/Blue-Planet-Telefonica-unveil-AI-powered-5G-slicing-design-proof-of-concept,2026-06
Ciena,US,,,Core / Domain,Lumen Technologies deployed Blue Planet AI Studio and AI agents to consolidate 15+ legacy inventory systems onto a unified data model / digital twin and to power the NetPal workflow tool that automates equipment decommissioning and network operations across previously siloed systems. [Ciena Blue Planet AI Studio],CONFIRMED,Planning team output more than 8x higher; outage mean-time-to-resolution cut from several hours to 15 minutes,,https://www.networkworld.com/article/4151954/how-lumen-is-dismantling-decades-of-network-complexity.html,2026-02
Ciena,US,,,Core / Domain,"Swisscom replaced legacy service-assurance systems with Blue Planet Unified Assurance and Analytics (UAA), which provides AI-enabled automated root-cause analysis correlating performance, faults and events to applications, services and customers across access, transport, mobile backhaul and B2B services (following an earlier UAA deployment for its data-center networks). [Ciena Blue Planet Unified Assurance and Analytics (UAA)]",CONFIRMED,none,,https://www.finanznachrichten.de/nachrichten-2025-05/65330129-ciena-corporation-swisscom-replaces-legacy-assurance-systems-with-blue-planet-004.htm,2025-05
Ciena,US,,,Core / Domain,"Blue Planet Configuration and Change Management (CCM) uses AI Studio AI agents to detect configuration drift, monitor compliance against baselines, compare network states and automate remediation to bring trust to autonomous network operations for telcos. [Ciena Blue Planet AI Studio]",CLAIMED,Targets up to 30% operational savings via OSS modernization (industry target),,https://www.rcrwireless.com/20260721/bssoss/blue-planet-ai-agents-oss-drift-telco-trust,2026-06
Ciena,US,,,Core / Domain,"WaveLogic Ai fully programmable coherent optical modem with real-time instrumentation/telemetry that monitors, controls and adapts capacity in real time as a foundational enabling technology for self-driving/adaptive networks. [Ciena WaveLogic Ai]",CONFIRMED,none,,https://itwire.com/business-it-news/networking/ciena-unveils-wavelogic-ai-next-generation-network-platform,2017
Ciena,US,,,Core / Domain,Blue Planet software platform includes a service using machine-learning algorithms that analyze network anomalies to predict issues and recommend actions for operators to prevent outages and disruptions. [Ciena Blue Planet Analytics],CONFIRMED,none,,https://en.wikipedia.org/wiki/Ciena,missing
Ciena,US,,,Core / Domain,"Telefonica Germany deployed a Blue Planet cloud-native network automation platform (inventory, orchestration and 5G network-slicing applications) to build one of Europe's first public-cloud-based platforms for network automation and 5G monetization, driving cloudification and autonomous network transformation. [Ciena Blue Planet]",CONFIRMED,First deliveries with measurable positive impact on processes within months; faster feature implementation,,https://www.telecomtv.com/content/vodafone/what-s-up-with-ciena-s-blue-planet-vodafone-52961/,2025
Japan Tobacco Inc.,JP,,,Back-office / Ops,"Company-wide internal generative AI assistant (""JT version of ChatGPT"", branded JTG AI Concierge) rolled out to employees for document drafting, summarization and knowledge search, with adoption support from PwC Consulting. Reported as heavily used across the organization. [OpenAI / Azure OpenAI (via PwC Consulting)]",CONFIRMED,none,,https://news.google.com/rss/articles/CBMiT0FVX3lxTFBfZmF6Mkg2a2hlNGphby1Sd3c0UTlsYnNvejh3TllqVFpjc2lJSExFUUNEZzJmOHFVc3dNbTlxQkQ1amNkTldIV204Wl9DVUA?oc=5,2025-09
Japan Tobacco Inc.,JP,,,Core / Domain,"Quantum + generative AI (LLM/transformer) workflow for de novo drug discovery, jointly validated with D-Wave; quantum-annealing-assisted LLM training produced molecules with higher drug-likeness (QED) than the classical training dataset. [D-Wave (quantum annealing) + transformer LLM]",CONFIRMED,none,,https://thequantuminsider.com/2025/03/31/d-wave-and-japan-tobacco-validate-quantum-and-ai-workflow-towards-generative-drug-discovery/,2025-03
Japan Tobacco Inc.,JP,,,Sales / Marketing,"Machine-learning model predicting which cigarette brands customers will purchase in future, used to target marketing campaigns.",CONFIRMED,20% improvement in campaign cost-effectiveness,,https://news.google.com/rss/articles/CBMiU0FVX3lxTE14RjZrc0M5OTFZejVuVFFoeUhEemZiVFVOQWJfaHZ1ZndPVkdzejB1VHQ0akR6Rm9ocU90c2U3X3BMUEszeDNCVUxWVld5aXYyYkpn?oc=5,2019-01
Japan Tobacco Inc.,JP,,,Sales / Marketing,"KAORIUM AI system that verbalizes/articulates scent and flavor, applied to the Ploom Tech heated-tobacco brand via a consumer-facing web experience (""sensory diagnosis"" content). [SCENTMATIC (KAORIUM)]",CONFIRMED,none,,https://news.google.com/rss/articles/CBMiakFVX3lxTE91ckl4dWRwak5icGlmRThGM3NqTUpyNDg4RnBFa3hzUFpxYW5aNkFkVEd6Q1N2N0JBZkN5bkFZamhNdGItYVgybGJmY3BIZ1FNWTJVTlMzRGRLMjItY0VxVlJFUEdUbV83dHc?oc=5,2021-11
Japan Tobacco Inc.,JP,,,Back-office / Ops,"AI-assisted legal contract drafting/review adopted by JT's legal department as part of its legal DX, using the BoostDraft document-drafting assistant. [BoostDraft]",CONFIRMED,none,,https://news.google.com/rss/articles/CBMiV0FVX3lxTFB3ckw5VEtiSnBNSnV4LUhYTkVBWmtDNV83bHlmNWpPOExZak1CZUhCN3lIN1B0bXFzSTdwRnF4alI0Z2ZHTjlaVFRhNl9ETFQ0a1FBd0dSRQ?oc=5,2026-02
Japan Tobacco Inc.,JP,,,Security / Risk,"Use of AI to detect and fight illicit/smuggled tobacco trade; JTI (JT's international arm) is applying and advocating for wider AI adoption in anti-smuggling enforcement (e.g., Philippines).",CLAIMED,none,,https://news.google.com/rss/articles/CBMilAFBVV95cUxPc3VoMzVHWW95MjBLVHp6dUtGLWdTRVB1WHFhM3g4UlVOWmdSZGMwSURsX0pkRkpNQk43QWJXV19xMUxHaXVrUjFNVWpCUlBOVUV5NHZyNWdUVjBabWN2ZGo2MTRWbWczVmNZcTNwLWZQYk5rajRjYTlta1hLNTFwRkswTzFFeDhEOU5fVjNZUjZUOFNz?oc=5,2026-06
Japan Tobacco Inc.,JP,,,Sales / Marketing,"Joint generative-AI initiative with Hakuhodo DY Group to ""expand human creativity"" in brand marketing and creative development. [Hakuhodo DY Group]",CLAIMED,none,,https://news.google.com/rss/articles/CBMiU0FVX3lxTE1zMk5wTXFsS1lBQVBUSUNmRFJPSE9faVV3OHFwMjdtTWJtYkRXZzZCaklfdE9XbEF4VEs2a1c3dmhPSmNZSmRwNmZ3YkxjN3FLeTlj?oc=5,2026-05
Japan Tobacco Inc.,JP,,,Back-office / Ops,"Use of AI in the talent/HR function (recruiting and workforce management) at JTI, presented as a case study of AI reshaping the nicotine industry's talent playbook.",CLAIMED,none,,https://news.google.com/rss/articles/CBMipwFBVV95cUxQQUFjTVVTSnpNVXcxbDNQNHM5X1BsTHJsMF9QWXRGM3g1Y1oyS1B1SFljY2w3R3JsRkxEa2tlbWZyVW1paWctdVVSY1B0OC1Lb09fS1ZBcWc0QkZJSGx1ZGhaU2NGal9XbVdpeXBobTNTR000b3FQS0ViMjFnWFJ3MzhwdXhXN0RVVXpSMUxuXzBFUk9RZWM1cXkwN2VVeVlKRlJUT2o4dw?oc=5,2026-06
"Hitachi, Ltd.",JP,,,Back-office / Ops,"Group-wide rollout of Copilot for Microsoft 365 to ~270,000 employees for daily productivity and operational efficiency, under the Hitachi-Microsoft multi-year generative AI agreement; Hitachi also plans to train 50,000+ 'GenAI Professionals'. [Microsoft (Copilot for Microsoft 365, Dynamics 365)]",CONFIRMED,"270,000 employees; 300 billion yen (~$2.1B) GenAI investment in FY2024",,https://news.microsoft.com/2024/06/04/hitachi-and-microsoft-enter-milestone-agreement-to-accelerate-business-and-social-innovation-with-generative-ai/,2024-06
"Hitachi, Ltd.",JP,,,Software / Code,"Application/system development using GitHub Copilot combined with Hitachi's system-design knowledge and Azure OpenAI to auto-generate application source code. [Microsoft (GitHub Copilot, Azure OpenAI Service)]",CONFIRMED,application source code 'properly generated 70% to 90%' in internal validation,,https://news.microsoft.com/2024/06/04/hitachi-and-microsoft-enter-milestone-agreement-to-accelerate-business-and-social-innovation-with-generative-ai/,2024-06
"Hitachi, Ltd.",JP,,,Customer Support,Generative AI applied to IT operations alert handling in Hitachi's JP1 Cloud Services (IT ops/customer support) using Azure OpenAI to speed incident response. [Microsoft Azure OpenAI Service (Hitachi JP1 Cloud Services)],CONFIRMED,response times reduced to approximately two-thirds,,https://news.microsoft.com/2024/06/04/hitachi-and-microsoft-enter-milestone-agreement-to-accelerate-business-and-social-innovation-with-generative-ai/,2024-06
"Hitachi, Ltd.",JP,,,Core / Domain,"Established the 'Generative AI Center', a dedicated organization to promote safe/effective enterprise use of generative AI and embed it into the Lumada digital business.",CONFIRMED,none,,https://www.scoop.co.nz/stories/BU2305/S00232/hitachi-establishes-generative-ai-center-to-accelerate-value-creation-and-improve-productivity-in-the-lumada-business.htm,2023-05
"Hitachi, Ltd.",JP,,,Back-office / Ops,"Internal transformation into an 'AI-driven enterprise' using Red Hat OpenShift AI as the standardized platform for building, deploying and governing AI/ML across internal operations. [Red Hat OpenShift AI]",CONFIRMED,none,,https://www.businesswire.com/news/home/20250520588410/en/,2025-05
"Hitachi, Ltd.",JP,,,Software / Code,"GlobalLogic (Hitachi Group) VelocityAI suite for enterprise AI adoption and IT/OT integration, made available on Google Cloud Marketplace and enabled by Gemini for digital engineering / software development at scale. [GlobalLogic VelocityAI, Google Cloud / Gemini]",CONFIRMED,none,,https://www.morningstar.com/news/business-wire/20260422991984/globallogic-announces-availability-of-velocityai-on-google-cloud-marketplace-to-accelerate-enterprise-ai-adoption-and-itot-integration-at-scale,2026-04
"Hitachi, Ltd.",JP,,,Core / Domain,"Hitachi Rail HMAX: AI-driven digital asset management for the rail ecosystem (trains, signaling, infrastructure) doing predictive maintenance and fault detection, accelerated by NVIDIA (first transport firm to use NVIDIA IGX Thor). [NVIDIA (IGX Thor); Hitachi HMAX]",CONFIRMED,biopharma applications could reduce production lead times by up to a third,,https://www.computerweekly.com/news/366637005/CES-2026-Hitachi-inks-collaborations-with-Nvidia-Google-Cloud-Nozomi-Networks,2026-01
"Hitachi, Ltd.",JP,,,Core / Domain,"Hitachi Vantara 'Hitachi iQ' portfolio expanded with AI blueprints, infrastructure and data integration to run secure, on-prem/production agentic AI for enterprises. [Hitachi iQ (with NVIDIA)]",CONFIRMED,none,,https://www.marketwatch.com/press-release/hitachi-vantara-expands-hitachi-iq-capabilities-to-help-enterprises-advance-responsible-agentic-ai-0d6708f8,2026-03
"Hitachi, Ltd.",JP,,,Security / Risk,"Expanded Hitachi-Google Cloud strategic alliance to accelerate real-world deployment of Physical AI (via GlobalLogic/FDE) and advanced cybersecurity solutions, building on Lumada digital engineering. [Google Cloud (Gemini, Vertex AI)]",CLAIMED,none,,https://www.morningstar.com/news/business-wire/20250608802379/hitachi-and-google-cloud-expand-strategic-alliance-to-accelerate-real-world-deployment-of-physical-ai-through-fde-and-advanced-cybersecurity-solutions,2025-06
"Hitachi, Ltd.",JP,,,Back-office / Ops,"Use of generative AI to streamline new-employee onboarding in HR, cited as saving HR days of time.",CONFIRMED,none,,https://www.businessinsider.com/generative-ai-employee-onboarding-human-resources-2025-3,2025-03
"Hitachi, Ltd.",JP,,,Back-office / Ops,"Hitachi Vantara's Norman, Oklahoma storage-manufacturing plant recognized by the World Economic Forum as a Global Lighthouse factory for results achieved through AI-driven manufacturing/operations.",CONFIRMED,none,,https://journalrecord.com/2026/07/17/hitachi-vantara-norman-plant-wef-lighthouse-factory/,2026-07
"Hitachi, Ltd.",JP,,,Core / Domain,"Hitachi NVIDIA AI Factory: centralized accelerated-computing environment combining Hitachi OT expertise with NVIDIA to develop Physical AI (perception, generative, agentic) for industrial/robotics use cases. [NVIDIA]",CLAIMED,none,,https://www.businesswire.com/news/home/20250925584517/en/Hitachi-Announces-NVIDIA-AI-Factory-to-Accelerate-Physical-AI-Innovation,2025-09
Vinci,FR,,,Sales / Marketing,"""Select"" AI web app that automatically reads incoming construction tender documents (extracting ~24 fields such as client, location, deadline, payment terms) and preselects/prioritizes which calls-for-tender the agencies should bid on, cutting analysis from ~30 minutes to ~35 seconds. [OpenAI / ChatGPT (LLM + NLP), Microsoft Azure cloud + vector database]",CONFIRMED,"800 users across 124 of 133 agencies; 5,400+ tenders processed; analysis time cut from ~30 min to ~35 sec; satisfaction 7.34/10",,https://www.cio-online.com/actualites/lire-l-ia-preselectionne-les-appels-d-offres-de-vinci-construction-15939.html,2024-10
Vinci,FR,,,Security / Risk,PatrolCare: AI camera system installed in VINCI Autoroutes patrol vans that analyzes the rear road scene in real time and triggers a loud alarm to warn patrollers of an imminent collision from approaching traffic while they are stopped on the hard shoulder.,CONFIRMED,none,,https://www.europe1.fr/societe/lintelligence-artificielle-plebiscitee-par-vinci-autoroutes-pour-prevenir-les-accidents-de-ses-fourgons-766258,2025-08
Vinci,FR,,,Core / Domain,"Automatic AI-based road-incident detection on VINCI Highways' Lima Expresa concession (Linea Amarilla / Via de Evitamiento) that spots incidents, stopped vehicles and pedestrians in hazardous zones from CCTV to speed up emergency response.",CONFIRMED,detects >95% of incidents in under 5 minutes; 70% reduction in accidents,,https://www.vinci.com/newsroom/actualites/au-perou-lintelligence-artificielle-ameliore-la-securite-routiere,2023-11
Vinci,FR,,,Customer Support,"""Lisa"": a 3D conversational AI avatar deployed on interactive kiosks in Terminal 1 of Lyon Saint-Exupery airport (VINCI Airports' customer-innovation center) giving multilingual real-time flight/traffic info, wayfinding and info on 130 destinations - billed as Europe's first airport 3D AI avatar. [Jumbo Mana (agentic AI), Mistral AI, OVHcloud, 2CRSI]",CONFIRMED,none,,https://www.lejournaldesentreprises.com/article/jumbo-mana-deploie-un-agent-virtuel-laeroport-de-lyon-saint-exupery-2117060,2025-04
Vinci,FR,,,Core / Domain,"VINCI Construction (with GRDF) trial of Exodigo's AI-driven non-intrusive subsurface imaging (fusing GPR radar, magnetic and electromagnetic sensor data via AI) to map buried utility networks before excavation, with AR field visualization via VINCI's Avus. [Exodigo (AI subsurface intelligence startup)]",CONFIRMED,"detected 30 buried structures vs 19 in existing records (+57%), plus 35 extra networks in unmapped zones",,https://www.cio-online.com/actualites/lire-vinci-construction-et-grdf-testent-une-technologie-pour-affiner-la-cartographie-des-reseaux-15033.html,2023-06
Vinci,FR,,,Core / Domain,"VINCI Autoroutes using AI-equipped cameras on the A10 north of Bordeaux to measure vehicle occupancy rates in detail, preparing the ground for a future reserved carpooling lane.",CLAIMED,none,,https://www.sudouest.fr/economie/transports/circulation-en-gironde/autoroute-a10-au-nord-de-bordeaux-l-intelligence-artificielle-pour-preparer-le-terrain-au-covoiturage-19931246.php,2024
Vinci,FR,,,Customer Support,"Southampton Airport (VINCI Airports UK) launched an AI-powered digital assistant accessible via QR codes acting as a personal concierge - live flight info, terminal navigation and tailored passenger support. [Hello Lamp Post]",CONFIRMED,"prior Glasgow trial: 50% fewer customer-service queries, +12,300 passengers/yr supported, 86% satisfaction",,https://www.futuretravelexperience.com/2025/04/southampton-airport-launches-ai-powered-digital-assistant-to-provide-real-time-information-and-enhance-terminal-navigation/,2025-04
Vinci,FR,,,Back-office / Ops,"Group-wide adoption of generative AI across VINCI's business lines to transform internal processes (per CEO Pierre Anjolras), coordinated by a Group DSI AI-projects function - deployment of generative AI assistants/tools for employees.",CLAIMED,none,,https://investir.lesechos.fr/marches-indices/opinions/pierre-anjolras-directeur-general-de-vinci-lia-ne-transforme-pas-uniquement-nos-processus-internes-elle-genere-egalement-une-demande-accrue-pour-nos-metiers-2242738,2026-07
CITIC Securities,CN,,,Core / Domain,"Bond Copilot, the securities industry's first proprietary bond/fixed-income large model application on the CAP platform, supporting the full bond investment-banking chain (origination, execution, underwriting) with business-opportunity mining, risk management, smart office and project operations. [Self-developed (CAP platform)]",CONFIRMED,">95% bondholder identification accuracy; processes >20,000 news items daily; >92% risk-alert precision; generates bond market reports in ~1 minute; 30%+ operational efficiency gain",,https://www.cs.ecitic.com/newsite/news/202408/t20240809_1190404.html,2024-01
CITIC Securities,CN,,,Security / Risk,"iCare (Intelligent Compliance and Risk Ecosystem), a large-model compliance and risk-control assistant covering public-sentiment identification/analysis, internal & external regulatory knowledge-base Q&A, and compliant-operations support across risk, compliance, investment banking and wealth management lines. [Self-developed (CAP platform)]",CONFIRMED,none,,https://www.cs.ecitic.com/newsite/news/202408/t20240809_1190404.html,2024
CITIC Securities,CN,,,Core / Domain,"Wealth Copilot, a large-model wealth-management assistant that retrieves and summarizes knowledge, service experience and historical decisions to give investment advisors high-level support for complex client wealth-management needs. [Self-developed (CAP platform)]",CONFIRMED,none,,https://www.cs.ecitic.com/newsite/news/202408/t20240809_1190404.html,2024
CITIC Securities,CN,,,Core / Domain,"Equity-incentive large model, described as the industry's first enterprise equity-incentive large model, integrating thousands of equity-incentive cases to auto-generate incentive plans and help client enterprises improve operational efficiency. [Self-developed (CAP platform)]",CONFIRMED,"Integrated ~7,000 equity-incentive cases; auto-generated ~1,500 incentive plans",,https://www.cs.ecitic.com/newsite/news/202408/t20240809_1190404.html,2024
CITIC Securities,CN,,,Core / Domain,"'Super Researcher' (超级研究员) AI digital employee for intelligent investment research: fuses large models and agent technology to aggregate 10,000+ internal/external research reports and generate rigorous, chart-rich multi-thousand-word deep research reports. [Volcano Engine (Volcengine/ByteDance) partnership]",CONFIRMED,"Draws on 10,000+ research papers; serves 10,000+ employees and 100+ institutions; ~40,000 monthly invocations; produces 80,000-90,000 character reports in minutes",,https://finance.cnr.cn/ycbd/20251113/t20251113_527428525.shtml,2025-11
CITIC Securities,CN,,,Back-office / Ops,Digital-certificate / bank confirmation-letter generation system automating bank confirmation letters for IPO and refinancing investment-banking projects (auto-validating critical fields). [Self-developed (CAP platform)],CONFIRMED,Processes 100+ accounts in 10 minutes vs. ~2 days manual; per-project production cut from 2.5 days to 3 hours (~95% efficiency gain); auto-validates 12 critical fields,,https://finance.sina.com.cn/wm/2026-07-21/doc-iniiptrn4983259.shtml,2025
CITIC Securities,CN,,,Security / Risk,"Knowledge-graph platform for off-market financing anomaly / risk detection, applying graph computing to identify abnormal off-exchange financing and related-party risk transmission for the risk department. Won 2023 Shenzhen Financial Technology Development Award (first prize). [Self-developed (CAP platform)]",CONFIRMED,85% detection accuracy; ~30% reduction in risk-department costs,,https://finance.sina.com.cn/wm/2026-07-21/doc-iniiptrn4983259.shtml,2023
CITIC Securities,CN,,,Core / Domain,"Integration of the DeepSeek large model into CITIC Securities' self-developed 'AI+' (CAP) platform, applied across intelligent advisory, compliance risk control and wealth management scenarios (company confirmed on investor interaction platform). [DeepSeek]",CONFIRMED,none,,https://finance.sina.com.cn/stock/relnews/cn/2025-04-03/doc-inerwwiq8219225.shtml,2025-04
CITIC Securities,CN,,,Sales / Marketing,Large-model intelligent advisory (智能投顾) platform built with vendor Zhongguancun Kejin: auto-matches optimal product portfolios from large catalogs and generates context-tailored sales dialogue/marketing scripts for advisors; deployed in production with an open-API proprietary financial-domain model layer. [Zhongguancun Kejin (中关村科金)],CONFIRMED,10% improvement in conversion rate (成单率),,https://www.zkj.com/industry_news/8024.html,2024-04
CITIC Securities,CN,,,Back-office / Ops,"CITIC Securities International (CSI, formerly CLSA) deployment of Microsoft 365 Copilot for email/document summarization feeding town-hall presentations, cross-channel synthesis of email/docs/Teams, using the Researcher agent for financial research and Chinese document translation, and role-playing manager appraisal/KPI reviews. In active production with regular Microsoft-led training. [Microsoft 365 Copilot]",CONFIRMED,none,,https://news.microsoft.com/source/asia/features/from-town-halls-to-appraisals-citic-securities-internationals-cio-keeps-microsoft-365-copilot-busy/,2026-02
CITIC Securities,CN,,,Back-office / Ops,'RPA+AI' hyper-automation practice: OCR recognition of asset-management product names embedded into RPA workflows to rename/route single-page PDFs and analyze fund reconciliation/trade statements for clearing operations staff. [Self-developed (RPA+AI)],CONFIRMED,none,,https://www.shaqiu.cn/article/BGRyVEyJVMJl,2023-05
CITIC Securities,CN,,,Core / Domain,"Fleet of 18+ (later 24) high-value AI 'digital employees' spanning investment banking, research, risk control, operations and wealth management, built in partnership with Volcano Engine; CITIC also released the industry's first five-level AI digital-employee standard. [Volcano Engine (Volcengine/ByteDance)]",CONFIRMED,"18 digital employees live handling ~50 million requests, ~1 trillion tokens consumed, 13B+ daily tokens (Q4 2025: 24 employees, ~70M requests, 2T+ tokens); 10 national invention patents, 4 software copyrights",,https://www.pingwest.com/a/310093,2025-11
Sony Corp.,JP,,,Back-office / Ops,"Enterprise LLM: an internal chat-style generative-AI web application letting Group employees pick and use their preferred LLM for drafting, summarizing and everyday tasks; rolled out from 2023 across 210 group companies/teams. [Sony in-house platform (multi-LLM)]",CONFIRMED,"50,000+ employees across 210 group companies",,https://www.sony.com/en/SonyInfo/technology/stories/entries/interview_oba/,2023
Sony Corp.,JP,,,Back-office / Ops,"Enterprise AI agent platform built on Amazon Bedrock and Bedrock AgentCore, giving employees AI agents to draft content, respond to inquiries, forecast, detect fraud and brainstorm; scaled from zero to ~60,000 users in two years. [AWS (Amazon Bedrock, Bedrock AgentCore, Nova Forge)]",CONFIRMED,"~57,000 employees; 150,000 inference requests daily",,https://press.aboutamazon.com/2025/12/aws-powers-sonys-enterprise-ai-and-engagement-platforms,2025-12
