1077	Own AI application for energy management problems; AI with Hellenic Survey (HSGME) for critical raw materials research (bauxite/aluminium)
1078	AI "smart mediator" pilot between a data centre and GB electricity transmission network to manage demand; National Grid Partners committing $100m to AI energy startups
1081	GenAI study tools in higher-ed eTextbooks; AI literacy modules; Generative AI Foundations certification (with Mindstone)
1082	AI referenced only as portfolio investment thesis (Ackman's AI stock bets); no internal AI deployment
1083	VUE HFR AI cameras deployed across 160 construction sites to prevent plant-machinery collisions (on-site safety)
1084	AI referenced only as investment theme/portfolio holdings; no internal AI deployment
1085	Prudential AI Lab (Singapore) + Google Cloud strategic partnership; 260+ active AI use cases, 2,300+ employees using agentic AI
1087	GenAI across LexisNexis (legal AI incl. Lexis+ AI), risk, scientific; acquired legal-AI firm Doctrine; PatentSight+ AI; AI integrated "over a decade"
1088	AI + camera connected pest monitoring (real-time alerts, early detection); "Rhythm" AI system to boost productivity
1093	GAiiA (Generative AI Investment Analyst) for private equity due diligence; multi-agent research assistant on Google Vertex AI; AI tools for active investment insights
1094	AI referenced only as investment thesis (~1/3 of assets in AI cos, e.g. Databricks); no internal operational AI deployment
1095	Not an AI deployer; pivoting to build AI data centres (2.3GW pipeline) to serve AWS/Microsoft/Google; £12.6bn Prologis bid driven by AI demand | none (AI-demand beneficiary)
1098	Smiths Detection AI threat-detection in X-ray/airport screening via BigBear.ai, Deepnoid, NeuralGuard partnerships (Ada Initiative, open architecture)
1100	Microsoft/Azure OpenAI AI solution (MVP underway); digital steam-system services turning connected-equipment data into actions
1104	AI to identify/assist "vulnerable" call-centre customers; Advice Assistant for advisers; Maia AI cut survey analysis from 4,000 hrs to 16
1105	AI-powered Clubcard Challenges (EagleAI): 4.5M+ personalised challenges/coupons monthly to 24M households; Adobe strategic AI partnership (agentic AI, Firefly)
1106	Not an internal AI deployer; pivoting logistics land into data centres (147MW opportunity, 74-acre Heathrow/Manor Farm) to capture AI/cloud demand; reallocating £800m+ | none (AI-demand beneficiary)
1108	First UK water co. to deploy large-scale AI in operational systems (EMAGIN across North West network); AI tool to tackle storm overflows (targeting 60% reduction by 2030)
1109	TOBi/SuperTOBi AI assistant (understands 90%+ of customer needs) with IBM & Microsoft; 10-yr Microsoft gen-AI partnership; ML network optimisation
1112	"Ask 3M" AI assistant + Digital Materials Hub (GenAI for materials innovation), debuted CES 2026
1113	Ultreon 3.0 AI-powered coronary OCT imaging software, FDA-cleared + CE Mark (Apr 2026)
1115	GenAI + agentic AI consulting; FY25 annual report: $2.7B GenAI revenue (3x YoY), $5.9B GenAI bookings, 6,000 active AI projects
1116	Adobe Firefly GenAI models (text-to-image/video, Generative Fill in Photoshop, Firefly AI Assistant/Creative Agent) embedded across Creative Cloud
1120	Acquired Sigsense (AI lab-operations optimization, 2024); OpenAI+BCG collaboration to deploy AI across products/operations (Jun 2026)
1121	"Smart Technology" platform — sensors + predictive analytics for process monitoring/optimization (own site; AI branding weak)
1122	Custom-built AI customer service agent handling ~1/3 of support requests in US/Canada; global voice+chat rollout planned (CEO Chesky, Feb 2026)
1124	Closed-loop AI + advanced process control for lithium extraction/purification quality, efficiency, safety ("Albemarle Intelligence")
1125	no confirmed deployment found (only commentary on AI's impact on biopharma tenants)
1126	iTero Digital Solutions scanners + Invisalign Outcome Simulator (AI-assisted digital orthodontic workflows; AI branding not explicit in latest PR)
1127	no confirmed own AI deployment; AI exposure only via Allegion Ventures investment in Asylon (AI drone/perimeter security)
1130	Gemini models + AI Overviews / AI Mode in Google Search (Google-disclosed >1B AI Mode users at I/O 2026; Gemini app ~750M MAU)
1131	Same entity as Class A — Gemini + AI Overviews across Search, Workspace, Cloud
1132	"AltriaGPT" internal generative AI resource for employee productivity + consumer/customer engagement; AI part of $600M cost-savings initiative
1133	"Rufus" GenAI shopping assistant on AWS Bedrock (later Alexa for Shopping); serves millions of customers
1135	AI-powered drone + GIS inspection program for grid hardening/predictive resilience; ICC filing notes "measured, foundational" AI approach for future grid plans
1140	no confirmed deployment found (only industry-association GenAI research/governance, not utility's own operational AI)
1141	no confirmed named deployment (own content is consumer-cautionary on GenAI; AI in advisor productivity mentioned only 3rd-party)
1143	Named AI platforms: ATOMIC (ML for clinical trial optimization/site selection) + AMPLIFY protein language model for protein engineering; NVIDIA BioNeMo
1148	AI mainly as investment theme (financing AI infra e.g. $35B Broadcom XPV/Anthropic; building AI into PE portfolio companies) — no named internal AI deployment
1149	"Apple Intelligence" — on-device + private-cloud generative AI across iPhone/iPad/Mac (Siri, writing tools, image gen)
1150	Materials-engineering equipment powering AI chips; NVIDIA collaboration for AI-driven end-to-end chip manufacturing
1156	Etherlink AI networking platforms (Ethernet fabrics for AI training/inference) + EOS/CloudVision AI-optimized software; 1.6T portfolio for rack-scale AI
1159	"Ask AT&T" generative + agentic AI (customer service automation, NVIDIA NeMo agents); AI network outage-prevention system; ~100K users, 750M API calls
1160	"Autodesk AI" + generative design in Fusion 360/Forma — AI-driven design exploration across AEC/manufacturing/media
1161	"ADP Assist" AI platform across payroll/time/talent/benefits/compliance + new AI agents (Innovation Day 2025)
1164	atma.io connected-product cloud w/ ChatGPT + AI features (manages 28B+ item digital identities); Optica RFID intelligent-label portfolio
1165	"Draft One" — generative AI that drafts police report narratives from body-cam audio in seconds
1166	"Leucipa" automated field production (AI/ML production optimization) + "Cordant" AI engines for energy asset ops; agentic AI added 2025
1167	no confirmed named deployment (only analyst reports citing AI/RPA in digital transformation)
1170	BD Kiestra MRSA imaging AI (FDA 510(k), 2023) — interprets bacterial growth, auto-releases negative specimens; broader microbiology AI portfolio
1174	AI drug-discovery collaborations: Envisagenics (AI for RNA splicing targets), TheraPanacea (AI image analysis, $15M+$41M milestones)
1176	AI mainly as investment theme + largest private data-center owner ($70B+ portfolio for AI buildout, $5B Google JV) — no named internal AI deployment
1178	"Eliza" enterprise multi-agentic AI platform: 125+ AI solutions in production, 134 "digital employees," 98% of staff trained on GenAI
1180	AI Trip Planner (GenAI, OpenAI-powered), Smart Filter, Property Q&A, Review Summaries, AI Trip Support
1183	Custom AI accelerators (XPU/ASIC) + AI networking for hyperscalers; AI revenue $8.4B Q1 FY26 (+106% YoY); CEO guides AI chip sales >$100B in 2027
1184	"BondGPT/BondGPT+" (GPT-4 for corporate bond queries in LTX trading) + "OpsGPT" GenAI for operations management
1185	Deploying AI agents across specialty distribution; expects to automate 25%+ of submission workflows (wholesale/program) without replacing employees
1187	AI Digital Solutions connecting design/purchasing/construction workflows (Paradigm arm); Blitzy AI platform accelerating software dev
1188	AI + satellite/remote sensing for soy value-chain deforestation monitoring (reached 100% indirect soy monitoring)
1189	no confirmed own AI deployment (benefits from AI-tenant office leasing demand, esp. SF; no internal AI system disclosed)
1190	Suite of ~30 agentic AI agents in Navisphere platform (LTL pickup automation, quoting, order entry); "Lean AI" strategy
1191	Cerebrus AI chip-design optimizer + JedAI data platform + Cerebrus AI Studio (agentic SoC design); Cadence.AI portfolio
1192	Uses RealPage AI Screening + Funnel AI leasing (vendor case studies); hiring AI engineers — no primary Camden announcement/named own system
1195	100+ GenAI pilots, 6 in production; predictive analytics for asset utilization/cost + guest mobile app
1200	AI Center of Excellence + 2026 tech roadmap AI for volatility management (exec/roadmap-level; no named production system)
1204	Own site: investing in AI/ML to improve member health + contain costs (no named production system; broad disclosure)
1206	no confirmed own AI deployment found (only 3rd-party analysis of AI's market impact on fertilizer demand)
1210	"ApEX" proprietary AI for oil & gas prospecting/discovery (time+cost savings); industrial-scale AI across upstream/midstream/downstream
1214	WaveLogic Ai coherent optics + WaveLogic 6 / 1.6T Coherent-Lite for AI data-center interconnect; Navigator AI network automation
1215	Evernorth "Pharmacy Forward" $100M AI program (automates prior auth, benefits verification, clinical reviews; wait times days->hours); AI in utilization review
1219	"Citi Assist" + "Citi Stylus" GenAI/agentic tools rolled out to ~140,000 employees across 8 countries
1222	Google Cloud partnership is primarily cloud infra/trading modernization + tokenization pilot; no clearly named AI production deployment surfaced
1223	AI-powered modules on 18,000 electric meters for real-time EV grid analytics (DOE ~$40M award); smart-grid Reliability Roadmap
1225	"Neuro AI" agentic-AI platform (multi-agent orchestration) + Anthropic/Travelport AI travel ecosystem; AI credited for $1B+ deal wins
1226	800G/1.6T optical transceivers + silicon photonics enabling AI datacenter networks
1227	"Coinbase for Agents" + agentic wallets (x402 protocol) — lets AI agents trade/transact crypto on users' behalf with guardrails
1228	Enterprise GenAI + predictive analytics for product/materials innovation, formula effectiveness prediction; agentic systems (global head of AI Kli Pappas)
1229	"Janus" cloud + AI/ML initiative to virtualize/optimize core network (nationwide w/ DriveNets); Xfinity AI features
1230	no own AI deployment; revenue beneficiary of AI-datacenter HVAC/cooling construction demand only
1232	C3 AI platform for Advanced Metering Infrastructure operations + enterprise data analytics (4M+ customers), grid resilience
1235	no confirmed AI deployment found
1236	AI-powered VB3 auction system (pricing, total-loss decisions) + ProQuote.ai ML/computer-vision predictive insights (shareholder letter FY25)
1242	SafeAI autonomous quarry trucks pilot; FIDO AI leak detection; Leviat AI/ML for concrete tilt-up design
1244	no confirmed own AI deployment (tower REIT; fiber divested to Zayo who framed deal around AI, not Crown Castle's own use)
1246	"PrevenTech" AI predictive analytics + remote monitoring for engines; Predictive Service Insights on X15 engines
1250	"Bits AI" GenAI assistant + LLM Observability for monitoring agentic AI/LLM apps in production
1251	ML predictive model for home-dialysis patient risk (analyzes 150+ data points; reported 15% reduction in transfers back to in-center)
1252	AI-powered workforce management platform (retail ops); AI part of FY2030 growth strategy
1253	See & Spray AI computer-vision weed targeting (5M+ acres in 2025, ~50% herbicide reduction) + autonomous tractors
1255	AI-enabled dynamic ticket pricing (Fetcherr) — scaling from 3% to ~20% of fares by end-2025
1256	"ChatDVN 3.0" internal AI + AI-enabled drilling/completions optimization (earnings: 12% lower drilling cost, 15% lower completion cost, 5% production uplift) — 3rd-party sourced from earnings
1260	Shelf Engine AI/ML for fresh-produce ordering (rollout to 3,000 stores); appointed SVP of AI optimization
1261	AI-powered distribution/supply-chain platforms + predictive analytics (per 2025 Investor Day) — 3rd-party sourced, no primary press release
1264	AI voice ordering for restaurants + "Ask DoorDash" GenAI + ML dispatch/marketplace optimization; AI agent ordering (dd-cli)
1265	"Dover Digital Labs" AI/ML hub + AI-powered visualization software for industrial equipment; condition-based maintenance
1266	AI/ML "Predictive Intelligence" in Dow Polyurethanes for product development; AI+IoT ecosystem
1267	Prophetic AI platform for zoning analysis + land acquisition at national scale (Nov 2025)
1269	AiDash AI satellite/vegetation-management + AI-enabled drone asset inspection for grid reliability/storm response
1270	Advanced IC substrate/interconnect materials for AI servers; internal data-science/ML team for decision-making
1272	"Magical" GenAI listing tool (auto-generates listings from photos); AI shopping features
1273	no confirmed AI deployment found (focus on MVNO pivot, spectrum sales, cloud-native 5G core)
1276	"Acumen" ML-powered predictive hemodynamic monitoring/decision support; DeviceGuide AI real-time valve-repair guidance (w/ Philips, FDA-cleared)
1277	AI/ML across game dev (testing, content creation, VFX/textures/physics via Stability AI partnership); CEO: ~60% of dev processes could be impacted
1279	no confirmed own AI deployment (revenue beneficiary of AI-datacenter mechanical/mission-critical construction)
1280	"AspenTech AVA" agentic domain-aware industrial AI platform + Ovation/Guardian AI-driven advisors for operations
1281	AiDash AI satellite vegetation management + computer-vision asset inspection + predictive equipment-failure prevention
1282	no confirmed named deployment (3rd-party analyses cite AI+sensors in drilling strategy; no primary press release)
1283	ML/data science + real-time systems + automation across natural-gas production operations
1285	"Fabric Intelligence" AI-native operational layer (AI agents managing networking) + distributed AI infrastructure ecosystem (2,000+ partners)
1286	"Ella" AI leasing assistant (handled 84% of inbound inquiries; 600K inquiries, 2M responses, 80K+ appointments in 2023) + EliseAI rent collection
1288	data/AI for pricing & market analysis per vendor case studies (DataCamp "24X productivity"); no primary announcement/named AI system
1290	no confirmed deployment found (results conflate with unrelated "Everest Group" research firm; no primary reinsurer AI announcement)
1291	eSmart Systems AI inspection of entire transmission line system (multi-year partnership)
1293	AI + autonomous drones in utility field operations (NVIDIA); AI for asset performance/operations unification (VP Calabrese)
1294	Deploying Baker Hughes Leucipa AI production optimization across gas wells in Marcellus/Utica/Haynesville (multi-year)
1296	Icertis Contract Intelligence AI (via CloudMoyo) for global operations; AI-driven supply-chain systems
1297	no confirmed own AI deployment found (industry peers like SmartStop cited, not Extra Space itself)
1299	"AI Gateway" to route/secure AI inference traffic + data leak prevention across hybrid multicloud
1303	Named SVP Digital Innovation (Jul 2026) to drive applied AI across leasing/operations/investment — leadership stage, no named production system yet
1304	"Dataworks" AI supply-chain intelligence + "FedEx Surround" predictive delay/monitoring; AI-powered network transformation to 2029
1305	no distinct own AI deployment found (AI initiatives at FedEx parent level; recently spun-off LTL unit has no separate named AI system)
1313	"FortiAI" + FortiAI-Assist agentic AI across Security Fabric (threat detection, SOC automation, LLM/model protection)
1314	AI/ML incorporated into Fortive Business System + products (Fluke sensor ecosystem, AI-enabled maintenance/asset intelligence) per 10-K
1315	"Verify" blockchain platform (w/ Polygon) to authenticate media + license content to AI firms / combat deepfakes — AI-adjacent, not Fox deploying AI in production
1316	Same entity as Class A — "Verify" blockchain content-authentication + AI-licensing platform
1317	Wand AI multi-year agentic-AI enterprise deployment + "Intelligence Hub" AI distribution platform (Microsoft Azure)
1318	AI to optimize copper concentrator throughput at mature mines (widely cited AI mining transformation w/ McKinsey); autonomous systems scaling
1320	no confirmed own AI deployment (Gartner analyzes AI markets; no own AI research-assistant product surfaced)
1321	AI-powered engine blade inspection (expanded to CFM LEAP + GE9X engines); decade+ of AI integration
1322	AI-enabled imaging incl. Precision DL PET/CT (FDA-cleared); tops FDA AI-medical-device authorization list 4 years running (~100 authorizations)
1324	"Norton Genie" GenAI scam/deepfake detector (>90% accuracy per AWS case study; now in ChatGPT + Claude)
1325	AI/ML predictive modeling for energy management + virtual power plants (CIO Tim Dickson-led transformation) — exec interviews, no primary press release
1326	GDIT "DOGMA" AI (aerial/threat detection, infrastructure protection) + Deep Learning Analytics Center; Google Public Sector AI collaboration
1332	no confirmed own AI deployment found (only 3rd-party digital-transformation commentary)
1333	"Airo" / Airo.ai agentic GenAI builder (websites, business setup from natural language)
1335	"DecisionSpace 365" AI/deep-learning drilling & subsurface software (Azure); AI-driven drilling optimization
1338	"SPOT" AI sepsis prediction (detects ~18h earlier; credited w/ ~8,000 lives saved) + Augmedix GenAI ED documentation
1339	Palantir AI operating platform (ontology-driven automation of operations, meter reading, decisions); named Palantir vet as Head of Enterprise Innovation
1340	GenAI across Dentrix dental software (documentation, imaging, workflow) via AWS partnership; ~65-70% clinical documentation time cut
1344	"Magic Apron" GenAI assistant (project guidance, product Q&A) + agentic AI tools for associates/pros (Google Cloud)
1345	Honeywell Anthem cloud-connected cockpit (AI/ML safety innovations); NXP AI-driven autonomous aviation partnership
1346	Honeywell Forge autonomous industrial platform (6.4M+ assets) + GenAI assistant in Forge Production Intelligence
1351	"Aclara360" AI-enabled grid-analytics platform (meter/grid-edge data -> real-time intelligence) + Utilidata Karman distributed AI in smart meters
1354	C3 AI partnership to accelerate shipbuilding throughput (Newport News/Ingalls) + naval autonomy/unmanned systems
1355	watsonx AI platform + GenAI consulting; GenAI book of business ~$12B (Q4 2025)
1356	no confirmed AI deployment (revenue beneficiary of AI data-center demand; SAM Waterflow is automation, not clearly AI)
1358	no confirmed named AI deployment (only 3rd-party strategy analysis; no primary announcement)
1360	Ecoplant AI/ML compressed-air system optimization (predictive, 24/7 real-time) + Helix connected platform
1361	Omnipod 5 SmartAdjust algorithm-driven automated insulin delivery (microbolus every 5 min; FDA-cleared enhancements 2025)
1362	Gaudi 3 AI accelerators (datacenter training/inference) + Xeon 6 + Core Ultra AI PC chips (on-device NPU)
1363	AI Hub + IBot + agentic trading integrations (Claude, ChatGPT, Grok); proprietary AI Screener/Ask IBKR/InvestMentor
1364	"Compass" AI fixed-income pre-trade analytics + AI voice/chat agents for mortgage servicing (12+ automation agents)
1366	no confirmed AI deployment found (intelligent-packaging page lacks AI specifics; no primary announcement)
1367	"Intuit Assist" GenAI financial assistant + AI agents across QuickBooks/TurboTax/Mailchimp (GenOS platform)
1368	AI across Ion lung-biopsy navigational workflow (FDA-cleared) + da Vinci surgical insights analytics
1369	no confirmed own AI deployment (only AI-themed ETF products that track AI companies)
1370	AI to enhance resident chat/customer service + automate repetitive property-management tasks; smart-home tech
1371	"Healthcare-grade AI" + IQVIA AI Assistant (GenAI) + IQVIA.ai unified agentic platform (NVIDIA) for clinical/commercial/RWD
1372	"InSight DXP" (2.0) AI/agentic document intelligence platform (ML indexing, autonomous agents, GenAI)
1373	J.B. Hunt 360 AI freight platform ($2B+ carrier transactions/yr) + Overroute AI-agent freight tech (2026); Google Cloud AI/ML
1378	"OpenBlue" AI-powered smart-building ecosystem (autonomous energy/comfort controls + GenAI apps)
1385	AI for site selection/consumer behavior (conference discussion) + automated dynamic leasing pages — no clearly named production AI system
1387	AI mainly investment theme (data-center investing, Google AI for portfolio firms); internal GenAI cited only 3rd-party, no primary named system
1391	"AMORPHOUS" AI-powered software to command thousands of autonomous assets/swarms (US Army/DIU contracts)
1393	"Equipment Intelligence" (sensors+AI/ML+automation for tool autonomy) + EI-DA + SEMulator3D
1394	no confirmed named AI deployment (only 3rd-party/general innovation statements)
1395	Army MACRO II AI battlefield decision contract ($869M) + Sentinel C5ISR; AI across warfighting domains
1396	"LISA" (Lennar Internet Sales Agent, Salesforce Agentforce) answers questions/books tours/creates leads; Palantir+McKinsey AI/data platform
1397	Two AI agents — technician support (troubleshooting, parts, warranty) + homeowner assistant
1399	AI-based plant control across 1000+ plants (Remote Operation Centers); CEO Lamba: 300+ AI use cases
1400	AI across fan journey (event discovery, search, purchase, support) at Ticketmaster
1403	"Mylow" customer AI advisor + "Mylow Companion" associate AI assistant across 1,700+ stores (OpenAI); customers using Mylow ~2x conversion
1405	Optical components for AI infrastructure (InP lasers, external laser modules, 1.6T transceivers, optical circuit switching)
1406	C3 AI 5-year enterprise-AI deployment + Emerson AI automation modernization (Wesseling); AI/ML for global efficiency
1407	GenAI internal tools + data-governance/AI-readiness program (CDO Andrew Foster); methodical internal-first AI approach
1408	AI-driven refinery optimization + safety/reliability (CDO Ehren Powell interviews) — 3rd-party sourced, no primary press release
1410	"LenAI" internal GenAI tool for 85,000+ employees (Dublin Innovation Center + Oliver Wyman)
1411	no confirmed own AI deployment (aggregates business; supplies materials for AI-datacenter construction; described as "most AI-immune" in S&P 500)
1413	no confirmed own AI deployment found (only 3rd-party commentary; no primary announcement)
1415	AI/ML for flavor & food product development (IBM collaboration, combining AI with 40+ yrs proprietary sensory data)
1417	AI + automation across pharma distribution centers + oncology/prescription-tech services (FY26 Impact Report)
1418	GI Genius AI computer-aided colon polyp detection (first FDA-authorized; reduces missed polyps up to ~50%) + Touch Surgery
1422	Lab automation + Intelligent Sensor Management (smart digital sensors); AI-analytics data streaming — AI branding modest/3rd-party
1425	HBM3E/HBM4 high-bandwidth memory for AI accelerators (mass production for NVIDIA Vera Rubin)
1427	no confirmed named deployment (MAA discloses AI as a material risk area; no specific own AI system announced)
1428	ChatGPT Enterprise + "mChat" across workforce; 3,000+ custom GPTs spanning research to manufacturing (OpenAI since 2023)
1432	no confirmed own AI deployment found (only 3rd-party/speculative analysis)
1433	"Moody's Research Assistant" GenAI tool for credit-risk analysis/portfolio monitoring (reported ~30% faster analysis)
1435	AI "digital agronomist" bot supporting rural producers + $300M digital/AI transformation (cloud + data across 40 countries)
1437	"MSCI AI Portfolio Insights" (GenAI + analytics for risk) + AI/alt-data in ESG ratings; Google Cloud GenAI climate tools
1441	Caterpillar strategic alliance for autonomous battery-electric mining vehicles ($100M, 26 vehicles by 2027) + AI-driven drilling + private 5G autonomy
1442	Multi-year OpenAI content-licensing partnership (premium journalism into ChatGPT) — commercial AI-content deal, not internal AI production system
1443	Same entity as Class A — OpenAI content-licensing partnership
1447	ML/AI/deep-learning in test & inspection products (proprietary algorithms) + OptiSure AOI; Nordson Intelligence ecosystem
1449	AI embedded across asset-servicing/wealth/asset-mgmt platforms + agentic AI for document-heavy workflows (per AI strategy)
1450	AI in Forward Area Air Defense (FAAD) battle manager + "Beacon" AI/autonomy aerial-warfare testbed (Prism software)
1451	GenAI booking assistant (Slalom) + AWS ML/GenAI for guest info & shore-side operations
1452	Vivint Smart Home platform (AI/ML in its OS) for intelligent home energy management (acquired 2023)
1455	no confirmed own AI deployment found (only 3rd-party speculation; AI cited as opportunity, not practice)
1456	"eIQ" ML toolkit + automotive/edge AI on MCUs/processors + eIQ Agentic AI framework
1458	AI to optimize CO2 injection into aging Permian oilfields (enhanced oil recovery + carbon capture/DAC Stratos)
1459	Own content on data analytics + AI for demand prediction/supply-chain efficiency — thought-leadership level, no clearly named production system
1462	no confirmed own production deployment (CruxOCM AI-pipeline investment + AI analyst hiring; no named operational system)
1464	"Otis ONE" IoT platform using AI/ML for predictive elevator maintenance (~1.1M connected units)
1465	Aurora Driver autonomous Class 8 trucks (Kenworth/Peterbilt), commercial driverless launch targeted; PACCAR Connect telematics
1467	AIP (Artificial Intelligence Platform) for agentic AI/automations; FY25 revenue ~$4.5B, US commercial +121% YoY (co. attributes to AIP)
1468	"Precision AI" security + Cortex XSIAM/Agentix + Prisma AIRS for AI-powered/AI-securing operations
1469	AI-focused restructuring + CEO Ellison AI-first vision (projected $2B savings via AI workflows) — strategy-level, no named production system yet
1471	"WISE" agentic AI platform (autonomous agents for payroll/HR workflow) + AI in Paychex Flex
1474	AI + digital-twin plant/supply-chain transformation (Siemens+NVIDIA) + Google Cloud AI at scale
1477	AI/predictive analytics cited in smoke-free transformation + IQOS product development — 3rd-party sourced, no named production system
1479	APS AI fire-sensing 360-degree cameras (24/7 early wildfire smoke detection) for grid safety
1481	AI for coatings design/application acceleration + ML in optical coating operations
1483	AI bot automation (CI/CD, deployment weeks->hours) + GenAI; CDAO four-pillar AI strategy — 3rd-party/exec sourced
1488	no confirmed own AI deployment (capital plan responding to AI-datacenter load, 9.4GW pipeline; supplier role)
1495	Semiconductor materials (CMP slurries, dielectrics, thermal mgmt) enabling AI chips/advanced computing (DuPont electronics spinoff)
1499	no confirmed own AI deployment found (only general market commentary; no named system)
1500	no confirmed own AI deployment found (only 3rd-party commentary)
1502	AI systems flagging suspicious activity + guiding customer-service reps (COO Amala Duggirala)
1505	"Signals AI" agentic framework in Signals One (R&D data insights; Anthropic Claude integration)
1506	"Robinhood Cortex" AI investing assistant (real-time analysis, trade ideas, Cortex Digests)
1507	FactoryTalk industrial AI (Orchestration, ResilientEdge) + edge GenAI (NVIDIA Nemotron) for autonomous manufacturing
1508	no confirmed AI deployment found (tech-enabled/data messaging but no named AI system)
1509	AI embedded across vertical-software portfolio (legal/logistics/healthcare); appointed AI leadership exec
1510	AI + automation for supply-chain/store efficiency ($1.1B capex) — 3rd-party sourced from earnings, no named system
1513	"Agentforce" agentic AI platform (autonomous customer/employee agents) + Einstein GenAI/predictive on Data Cloud
1515	no confirmed named deployment (edge/AI-RAN discussion by exec; 3rd-party analysis of AI/drones)
1516	"Lumi" data & AI platform (GenAI + workflows across energy value chain); Shell partnership
1519	"Now Assist" GenAI + AI agents (agentic ACV toward ~$1B run rate) across ITSM/enterprise workflows
1521	AI-powered shopper tools (Simon Search, ShopSimon, Simon+) + AI analytics via Simon Innovation Group
1522	RF/connectivity chips enabling edge AI, IoT, automotive + data-center connectivity (CES 2026)
1523	Creating CTO role to advance AI strategy across product dev/operations (leadership restructuring) — strategy stage, no named production system
1527	AI-powered analytics on 4.6M smart meters (Databricks) for grid resilience/real-time insights; enterprise AI on governed data
1529	H2O Driverless AI/ML for product development (reduces prototyping) + connected-factory AI vision
1531	AI-enhanced Alpha platform (Snowflake) + GenAI investments for client UX/investment insights
1532	no confirmed own AI deployment found (no primary announcement of AI in operations)
1533	no clearly confirmed AI deployment (SPM workflow/asset-tracking software is automation, AI branding not explicit)
1540	AI embedded in investment research process (CEO Sharps) + AI-driven procurement automation
1541	CEO Zelnick: "hundreds of pilots and implementations" of GenAI in operations — but GenAI NOT used in GTA 6; dedicated AI team reportedly laid off
1542	"Mira" internal AI insights platform + GenAI for store-associate feedback synthesis (AWS)
1543	no confirmed own AI deployment (midstream beneficiary of AI-driven gas demand; supplier role)
1546	AI machine-vision cameras + FLIR AI thermal imaging (autonomous driving, industrial inspection)
1550	no confirmed own AI deployment (leases West Texas land for AI data-center campuses; lessor role)
1551	Shield AI multi-domain autonomy partnership + Bell uncrewed aerial logistics aircraft (USMC); Kodiak uncrewed vehicles
1552	AI across lab automation/drug development (OpenAI + NVIDIA collaborations); AI in scientific instruments
1553	10-K: "planning to take a TJX approach" deploying AI (in-store analytics, augmenting associates) — measured/early stage, no named production system
1554	WWE using AI/data+fan insights to shape storylines & content strategy (COO Mark Shapiro) — trade-press sourced
1556	"Hey GURA" custom in-house GenAI app for associates (product guidance, wearable AI) + customer service AI
1558	no confirmed own AI deployment found (only 3rd-party strategy analysis)
1559	Agentic AI Claim Assistant (OpenAI, voice service for claim calls) + "Claim Insights" AI in e-CARMA + AI aerial-imagery/weather
1560	Agentic AI across construction/engineering workflows + AI in geospatial/agriculture/logistics
1562	GenAI assistant for government websites + ARInspect AI infrastructure inspection; AI embedded across public-sector software
1565	ML for real-time dispatch/matching/pricing + "Uber AI Solutions" data-labeling business (Segments.ai acquisition)
1566	Funnel AI-powered renter CRM across ~60,000 units + LeaseHawk ACE AI virtual leasing assistant + AI screening
1569	GenAI/LLM for flight-status customer comms (reported +6% CSAT) + AI for operations decision-making (CIO Birnbaum)
1571	AI-Powered Equipment Agent (customer equipment discovery) + BI agent (Snowflake) for frontline decisions; AWS AI apps
1572	naviHealth "nH Predict" AI used in Medicare Advantage post-acute care claim decisions (litigation-documented); Optum AI broadly
1574	no confirmed named deployment (3rd-party cites AI for energy/efficiency optimization; no primary announcement)
1575	"Vault AI" + Veeva AI Agents (industry-specific agents for Vault CRM/PromoMats)
1576	no clearly confirmed AI deployment (Ventas OI analytics platform; AI branding not explicit)
1578	no confirmed own AI deployment (AI cited as demand driver for DNS/domains + competitive risk)
1580	AI-powered customer experience (Google Gemini) — agent-assist reducing call times; reported sales lift
1583	Salesforce Agentforce AI + automation/analytics across commercial segments/channels/geographies
1584	no confirmed own AI deployment (net-lease gaming REIT; AI exposure only 2nd-order via tenants)
1586	AI "Heat Rate Optimizer" (HRO) improving thermal efficiency of gas plants (reduces fuel/emissions) — deployed since 2020 (McKinsey case study)
1591	"Sparky" GenAI shopping assistant + 4 "super agents" (Marty, Sparky, Associate, Developer) on Wallaby LLMs
1593	"Caption AI" GenAI auto-captions on Max (Google Vertex AI) + AI across content pipeline
1595	"Waters AI Advisor" (scientific Q&A/method troubleshooting) + waters_connect data intelligence; AWS lab efficiency
1596	BigPanda AI platform for IT operations monitoring (reported ~99.95% IT-noise reduction); hiring internal AI analysts
1598	Industry-leading data science + AI/ML platform for senior housing (in 10-K; now licensing to other sectors)
1601	AI to map/model every tree across ~11M acres (drone seedling counting, autonomous equipment, mill maintenance); targets +$1B annual profit by 2030
1605	"Workday Illuminate" + Sana AI agents for HR/finance (11+ agents across functions)
1607	Pano AI 360-degree ultra-HD wildfire-detection cameras (WI + MN rollouts) for early fire alerts/grid protection
1608	"Xylem Vue" AI analytics for water ops (leak detection, treatment optimization) + agentic AI in digital water
1613	AI-accelerated chip design reported 500x faster than manual engineering, targeting 10x efficiency gains
1614	Deployed NVIDIA accelerated computing and generative AI (cuLitho) in fabs to advance lithography and semiconductor manufacturing
1615	Built global manufacturing platform in "1Fab" operations mode integrating AI into production and management systems
1616	NeuroPilot edge-AI platform with dedicated APU/NPU in Dimensity SoCs enabling on-device generative AI ("write once, deploy anywhere")
